POINT_ID,coarse,clay,silt,sand,pH_in_H2O,pH_in_CaCl2,OC,CaCO3,N,P,K,CEC,Notes,sample_ID,GPS_LAT,GPS_LONG
34882360.00,2,9.00,17.00,74.00,4.44,3.90,10.80,0.00,0.80,142.10,91.80,3.30,,25541,43.83,-0.37
34882324.00,8,25.00,45.00,29.00,7.30,6.91,17.50,3.00,1.70,22.90,130.40,12.10,,9901,43.51,-0.31
34882166.00,11,10.00,27.00,63.00,8.45,7.47,6.40,268.00,0.70,0.00,39.50,11.70,,5503,42.10,-0.07
34882144.00,4,20.00,56.00,24.00,8.30,7.46,11.50,143.00,1.30,22.70,214.20,13.20,,5504,41.90,-0.03
34882068.00,7,22.00,34.00,44.00,8.56,7.68,15.70,527.00,0.80,0.00,87.10,9.80,,5431,41.22,0.08
34882040.00,13,22.00,47.00,30.00,7.93,7.32,20.20,304.00,1.30,14.90,213.90,17.60,,4676,40.97,0.12
34863730.00,7,22.00,32.00,46.00,5.96,5.36,28.10,0.00,1.80,15.70,115.80,16.70,,22048,55.97,-3.45
34863726.00,10,21.00,27.00,52.00,6.76,6.40,31.30,3.00,2.30,73.30,231.50,20.90,,22028,55.93,-3.44
34863466.00,33,28.00,33.00,40.00,6.64,6.01,30.10,0.00,2.60,38.90,51.40,19.00,,21293,53.64,-2.70
34863424.00,4,9.00,15.00,76.00,5.68,5.21,53.90,0.00,4.90,29.90,68.80,11.10,,21664,53.27,-2.59
34863394.00,16,18.00,30.00,52.00,6.49,6.10,22.10,0.00,2.20,59.70,225.30,11.10,,21667,53.01,-2.51
34863322.00,32,26.00,38.00,36.00,4.13,3.71,46.90,1.00,3.00,0.00,118.80,12.40,,22133,52.37,-2.33
34863262.00,7,44.00,51.00,5.00,6.62,5.96,38.30,2.00,3.80,0.00,112.60,27.00,,21268,51.84,-2.18
34863232.00,22,25.00,24.00,51.00,7.58,7.02,27.10,4.00,2.20,17.20,55.20,24.60,,21208,51.57,-2.11
34863168.00,12,27.00,62.00,11.00,7.66,7.19,21.30,755.00,2.10,41.20,83.60,11.70,,21223,51.01,-1.96
34862974.00,8,18.00,56.00,25.00,4.45,3.92,53.00,1.00,3.70,19.50,166.20,8.80,,8482,49.29,-1.53
34862944.00,6,24.00,56.00,20.00,6.95,6.55,43.50,4.00,4.10,16.20,94.00,22.10,,8468,49.02,-1.47
34862890.00,8,11.00,69.00,21.00,5.72,4.97,14.60,0.00,1.50,23.10,194.90,7.80,,8461,48.54,-1.36
34862872.00,15,22.00,29.00,49.00,6.51,5.96,23.30,0.00,2.40,64.30,294.10,10.30,,11024,48.38,-1.32
34862656.00,5,19.00,75.00,6.00,5.88,5.43,13.80,1.00,1.70,26.40,303.20,9.30,,10481,46.46,-0.90
34862332.00,7,23.00,59.00,17.00,5.41,4.97,8.40,0.00,1.20,35.60,175.90,6.90,,8835,43.58,-0.35
34862308.00,7,22.00,49.00,29.00,5.90,5.52,18.80,1.00,1.70,14.70,143.50,6.70,,9907,43.36,-0.31
34862128.00,2,22.00,64.00,14.00,8.32,7.83,8.20,324.00,1.00,64.60,252.20,7.20,,5414,41.75,-0.04
34843782.00,10,0.00,0.00,0.00,4.29,3.45,221.70,1.00,10.20,32.50,181.20,22.40,,22287,NA,NA
34843498.00,14,15.00,33.00,53.00,5.12,4.54,40.00,0.00,3.30,44.80,76.20,8.40,,22417,53.92,-2.82
34843422.00,14,18.00,27.00,56.00,5.49,4.67,29.70,1.00,2.70,28.60,58.80,8.10,,21663,53.25,-2.61
34843296.00,5,48.00,41.00,11.00,6.69,6.05,39.80,2.00,3.50,0.00,365.80,28.80,,21284,52.14,-2.29
34843242.00,2,30.00,49.00,20.00,7.79,7.10,35.40,39.00,3.50,0.00,224.40,33.30,,21265,51.66,-2.17
34842976.00,5,14.00,64.00,22.00,5.30,4.74,21.10,1.00,2.30,28.40,45.00,10.80,,8483,49.30,-1.56
34842922.00,3,15.00,76.00,9.00,6.27,5.80,29.60,0.00,3.20,31.20,70.10,11.40,,8466,48.82,-1.45
34842886.00,12,17.00,63.00,21.00,6.14,5.53,20.20,0.00,2.10,76.90,800.40,9.60,,8462,48.50,-1.37
34842846.00,12,14.00,75.00,11.00,5.71,5.19,13.10,1.00,1.40,33.60,165.30,6.20,,11042,48.15,-1.29
34842768.00,27,25.00,50.00,24.00,5.96,5.19,19.50,0.00,2.10,48.40,218.70,10.70,,10775,47.46,-1.14
34842720.00,16,14.00,34.00,52.00,5.87,5.27,19.00,0.00,2.00,66.70,73.10,6.70,,11442,47.03,-1.05
34842706.00,23,12.00,21.00,67.00,6.14,5.40,20.00,0.00,2.00,62.50,220.90,4.80,,10508,46.91,-1.02
34842696.00,10,13.00,64.00,24.00,6.47,5.77,12.60,0.00,1.40,62.90,88.90,8.20,,10507,46.82,-1.00
34842616.00,33,28.00,61.00,11.00,7.75,7.44,37.20,125.00,3.60,32.40,344.10,30.80,,8849,46.11,-0.86
34842612.00,34,39.00,46.00,15.00,7.82,7.35,20.60,196.00,2.50,60.30,38.10,23.40,,8850,46.07,-0.85
34842570.00,16,32.00,52.00,16.00,7.75,7.08,19.60,26.00,2.00,35.60,299.40,25.00,,8857,45.70,-0.77
34842490.00,11,5.00,9.00,86.00,4.38,3.64,70.10,1.00,4.10,16.50,51.40,7.20,,10794,44.98,-0.64
34842418.00,9,2.00,2.00,96.00,4.62,3.84,19.60,0.00,0.80,13.30,33.50,1.00,,10795,44.34,-0.51
34842328.00,14,15.00,71.00,14.00,5.09,4.69,13.70,0.00,1.70,71.50,259.80,5.00,,9900,43.54,-0.37
34842282.00,5,20.00,51.00,28.00,6.38,5.82,43.70,2.00,4.50,63.00,639.80,12.90,,9906,43.13,-0.29
34842148.00,8,21.00,66.00,13.00,8.03,7.74,8.60,307.00,0.90,66.20,319.60,8.40,,5491,41.93,-0.09
34842126.00,15,15.00,32.00,53.00,8.42,7.48,5.20,195.00,0.90,0.00,34.40,9.40,,5415,41.73,-0.06
34842108.00,6,33.00,56.00,11.00,8.63,7.66,13.70,416.00,1.20,17.70,153.90,20.10,,5443,41.57,-0.03
34842090.00,15,3.00,81.00,16.00,7.60,7.43,10.00,275.00,1.20,0.00,48.90,7.40,high electrical conductivity,5437,41.41,0.00
34823502.00,8,4.00,35.00,61.00,5.79,5.18,30.00,1.00,2.70,72.40,70.40,4.10,,22438,53.95,-2.86
34823484.00,10,18.00,32.00,50.00,5.51,5.10,56.90,2.00,4.40,104.40,137.60,13.20,,21291,53.79,-2.81
34823214.00,13,21.00,31.00,49.00,7.28,6.98,22.60,15.00,2.20,42.20,210.70,20.70,,21206,51.41,-2.12
34822818.00,12,26.00,60.00,14.00,6.50,5.91,19.50,0.00,2.30,56.90,260.50,10.50,,11005,47.90,-1.26
34822386.00,2,4.00,5.00,91.00,5.68,4.74,15.00,0.00,0.70,10.60,32.80,4.40,,25539,44.06,-0.49
34822350.00,2,21.00,73.00,7.00,6.66,6.10,13.90,2.00,1.10,28.70,177.40,8.80,,25544,43.73,-0.43
34822164.00,5,22.00,44.00,35.00,7.99,7.41,6.70,235.00,1.10,15.40,104.80,11.10,,5487,42.07,-0.14
34822142.00,5,19.00,57.00,24.00,8.07,7.44,11.30,291.00,1.30,0.00,129.40,10.00,,5490,41.87,-0.10
34822134.00,11,24.00,31.00,45.00,7.79,7.24,10.70,208.00,1.60,0.00,92.10,14.80,,5412,41.80,-0.09
34803778.00,13,9.00,40.00,51.00,6.01,5.66,3.90,0.00,0.40,0.00,68.40,8.60,,22313,56.38,-3.70
34803688.00,31,26.00,46.00,28.00,4.68,4.18,49.70,0.00,4.80,30.20,305.80,13.10,,21550,55.59,-3.42
34803644.00,21,34.00,49.00,17.00,5.14,4.89,65.90,2.00,6.10,17.90,181.90,16.10,,21940,55.20,-3.29
34803626.00,5,14.00,34.00,52.00,5.40,4.98,38.20,0.00,2.70,38.80,109.60,9.60,,21938,55.04,-3.24
34803536.00,1,0.00,0.00,0.00,4.00,3.45,269.40,0.00,15.10,42.30,358.40,19.70,,22394,54.25,-2.98
34803454.00,8,14.00,17.00,69.00,5.52,5.01,34.70,0.00,2.10,15.10,40.40,8.50,,21286,53.53,-2.76
34803410.00,10,11.00,20.00,69.00,7.60,7.11,30.60,8.00,1.50,0.00,71.30,11.20,,21666,53.14,-2.64
34803392.00,12,30.00,26.00,44.00,7.06,6.82,46.50,37.00,4.00,83.70,225.10,20.10,,21669,52.98,-2.59
34803284.00,1,46.00,38.00,15.00,6.97,6.12,30.40,2.00,2.80,31.10,239.70,27.40,,21277,52.02,-2.32
34803270.00,5,30.00,31.00,40.00,7.65,7.06,18.30,14.00,1.80,52.70,211.50,23.00,,21274,51.90,-2.29
34803216.00,38,32.00,51.00,17.00,7.76,7.20,55.20,143.00,5.40,25.20,442.40,38.00,,21205,51.42,-2.15
34803180.00,18,21.00,67.00,12.00,7.72,7.23,38.70,437.00,3.90,23.80,128.70,31.70,,21210,51.10,-2.07
34803004.00,2,16.00,72.00,12.00,6.08,5.55,28.70,0.00,2.90,23.80,129.10,9.10,,8485,49.55,-1.68
34802878.00,7,14.00,62.00,24.00,5.28,4.79,33.80,0.00,2.90,31.20,275.10,8.30,,11020,48.43,-1.41
34802820.00,8,22.00,58.00,20.00,5.80,5.11,13.70,0.00,1.70,44.10,226.50,5.60,,11049,47.91,-1.29
34802752.00,19,15.00,29.00,56.00,5.19,4.34,11.00,0.00,1.20,15.40,47.20,4.30,,11445,47.31,-1.16
34802712.00,19,13.00,40.00,47.00,5.69,4.97,14.80,0.00,1.60,45.00,60.10,5.00,,10512,46.95,-1.09
34802690.00,15,24.00,48.00,28.00,6.56,6.04,14.90,0.00,1.60,19.00,150.00,8.80,,10500,46.76,-1.04
34802658.00,27,20.00,56.00,24.00,8.06,7.45,3.50,379.00,2.40,54.60,315.60,23.40,,10498,46.47,-0.98
34802640.00,23,55.00,43.00,2.00,7.57,7.23,27.10,75.00,2.80,12.20,227.10,36.60,,8838,46.31,-0.95
34802604.00,15,51.00,48.00,1.00,7.57,7.20,26.20,16.00,2.80,23.80,492.40,37.60,,8851,45.99,-0.89
34802554.00,9,22.00,40.00,38.00,6.79,6.34,12.70,0.00,1.50,29.20,326.80,13.90,,8856,45.55,-0.80
34802388.00,4,3.00,5.00,92.00,4.75,3.99,16.90,0.00,1.00,0.00,38.20,2.70,,11468,44.07,-0.51
34802352.00,5,18.00,75.00,7.00,5.42,4.81,13.80,0.00,1.30,28.70,123.70,6.80,,25543,43.75,-0.45
34802320.00,9,28.00,50.00,22.00,6.77,6.11,10.20,2.00,1.40,19.30,104.10,9.40,,9914,43.46,-0.40
34802280.00,7,39.00,46.00,16.00,5.06,4.09,43.30,0.00,3.60,0.00,110.20,6.90,,9911,43.11,-0.34
34802162.00,12,11.00,42.00,47.00,8.06,7.40,12.40,204.00,1.20,15.40,126.30,9.50,,5486,42.05,-0.16
34802042.00,5,20.00,39.00,40.00,8.28,7.62,16.60,446.00,0.90,17.30,138.80,8.90,,4674,40.98,0.02
34783712.00,14,15.00,25.00,60.00,6.78,6.29,52.20,3.00,3.60,72.90,436.50,24.10,,22031,55.80,-3.52
34783388.00,16,11.00,19.00,70.00,5.00,4.59,32.00,0.00,3.00,137.00,341.00,9.40,,21668,52.94,-2.61
34783226.00,17,35.00,50.00,15.00,7.28,6.82,27.20,15.00,2.90,38.00,307.80,25.10,,21247,51.51,-2.21
34783172.00,16,12.00,21.00,66.00,6.51,6.24,23.30,1.00,2.30,52.00,154.10,12.00,,21212,51.03,-2.08
34783160.00,16,12.00,81.00,7.00,7.45,7.12,43.30,19.00,4.90,55.90,346.10,32.30,,21213,50.92,-2.05
34782740.00,13,18.00,57.00,25.00,7.07,6.70,15.30,1.00,1.50,37.30,71.10,13.90,,11438,47.20,-1.17
34782578.00,5,13.00,40.00,47.00,7.48,7.03,11.50,3.00,1.10,36.60,161.70,11.40,,8880,45.76,-0.86
34782170.00,7,16.00,53.00,31.00,8.32,7.84,8.80,288.00,0.80,0.00,100.40,8.10,,5492,42.12,-0.19
34782164.00,11,11.00,26.00,64.00,8.10,7.41,3.10,212.00,0.80,0.00,64.70,7.10,,5481,42.07,-0.18
34782146.00,3,17.00,31.00,53.00,7.70,7.42,15.10,232.00,1.90,21.80,104.60,11.80,,5484,41.91,-0.16
34782138.00,5,12.00,30.00,58.00,7.86,7.33,13.60,254.00,1.40,0.00,84.40,8.00,,5489,41.83,-0.15
34782098.00,17,38.00,49.00,14.00,7.92,7.49,20.00,494.00,1.80,13.60,180.80,21.90,,5447,41.48,-0.09
34781972.00,9,31.00,43.00,27.00,8.12,7.54,24.90,78.00,2.30,122.70,1916.90,23.00,,5330,40.35,0.09
34763752.00,15,21.00,30.00,49.00,5.23,4.83,43.60,1.00,3.30,34.20,105.30,9.20,,22050,56.14,-3.69
34763726.00,12,26.00,32.00,42.00,7.10,6.44,30.40,1.00,2.50,46.60,329.10,23.00,,22045,55.92,-3.60
34763716.00,6,21.00,27.00,52.00,5.08,4.49,46.30,0.00,3.90,68.90,154.80,7.70,,22057,55.83,-3.57
34763594.00,4,20.00,29.00,51.00,5.58,5.16,36.40,0.00,3.30,17.70,63.80,13.90,,21898,54.75,-3.21
34763572.00,6,40.00,52.00,7.00,5.33,4.71,93.00,0.00,8.00,28.80,140.50,8.10,,22406,54.56,-3.14
34763438.00,19,14.00,18.00,68.00,7.24,6.90,38.60,14.00,2.30,66.20,96.90,17.20,,21299,53.38,-2.77
34763324.00,27,29.00,56.00,14.00,6.32,5.95,46.00,0.00,4.20,16.90,179.60,20.00,,22091,52.37,-2.48
34763312.00,3,24.00,66.00,10.00,6.96,6.41,19.00,5.00,2.00,0.00,66.90,15.30,,21179,52.27,-2.45
34763234.00,24,26.00,51.00,23.00,7.57,7.05,32.10,156.00,3.40,68.00,374.80,27.90,,21248,51.58,-2.26
34763198.00,20,36.00,53.00,11.00,7.69,7.23,23.90,271.00,2.30,138.80,702.70,24.00,,21234,51.26,-2.17
34763180.00,21,20.00,67.00,13.00,7.67,7.34,38.30,125.00,3.70,23.10,130.90,34.90,,21211,51.10,-2.13
34763158.00,18,23.00,66.00,11.00,7.78,7.36,33.40,638.00,3.60,48.50,99.80,23.30,,21214,50.90,-2.08
34762988.00,6,16.00,67.00,17.00,5.48,4.88,36.30,1.00,3.10,19.00,69.80,7.00,,8484,49.40,-1.70
34762898.00,4,18.00,73.00,9.00,8.00,7.31,17.00,240.00,1.70,24.90,176.90,12.70,,8463,48.60,-1.51
34762852.00,13,32.00,58.00,10.00,4.64,4.43,51.60,1.00,5.40,56.60,101.10,10.00,,11041,48.19,-1.41
34762834.00,7,26.00,63.00,11.00,5.34,4.56,20.00,0.00,2.50,36.50,54.70,7.50,,11048,48.03,-1.38
34762826.00,25,18.00,48.00,34.00,5.42,4.83,13.40,0.00,1.60,57.80,230.70,6.10,,11006,47.96,-1.36
34762780.00,6,17.00,58.00,25.00,6.07,5.24,21.80,1.00,1.80,40.00,207.40,6.90,,10776,47.55,-1.27
34762730.00,8,13.00,60.00,27.00,5.42,4.95,13.20,1.00,1.30,29.40,108.70,4.20,,11440,47.11,-1.17
34762586.00,17,29.00,29.00,42.00,7.19,7.03,49.50,32.00,5.10,68.70,422.70,31.00,,8872,45.83,-0.90
34762564.00,12,22.00,29.00,49.00,7.79,7.38,16.60,388.00,1.70,32.90,321.30,20.10,,8858,45.63,-0.87
34762502.00,1,5.00,16.00,79.00,7.10,6.46,10.00,2.00,0.90,26.00,64.40,4.30,,10814,45.08,-0.76
34762492.00,7,6.00,12.00,82.00,4.49,3.32,51.30,0.00,2.50,0.00,73.20,6.90,,10818,44.99,-0.74
34762168.00,8,20.00,56.00,24.00,7.91,7.39,7.90,352.00,1.00,29.00,286.10,9.00,,5482,42.10,-0.21
34762150.00,11,28.00,47.00,25.00,8.20,7.56,6.70,250.00,0.90,14.70,100.50,8.10,,5485,41.94,-0.19
34762142.00,4,14.00,27.00,59.00,7.56,7.26,8.80,280.00,1.10,14.30,135.60,7.60,,5488,41.87,-0.18
34762096.00,7,37.00,57.00,6.00,8.19,7.69,14.40,389.00,1.40,20.80,223.80,26.00,,5446,41.46,-0.11
34762082.00,12,24.00,45.00,30.00,8.01,7.59,16.00,488.00,1.10,19.60,135.20,12.50,,5439,41.33,-0.09
34762078.00,4,23.00,48.00,30.00,8.19,7.60,13.40,506.00,0.70,0.00,76.30,9.90,,5436,41.29,-0.08
34762064.00,11,20.00,43.00,37.00,8.33,7.74,14.50,530.00,0.70,12.30,143.80,8.80,,5433,41.17,-0.06
34761980.00,19,36.00,47.00,17.00,7.75,7.41,32.80,124.00,2.80,133.60,1195.10,30.00,,5323,40.42,0.06
34743712.00,12,13.00,26.00,61.00,4.97,4.23,48.70,0.00,3.30,48.00,141.60,7.80,,22032,55.79,-3.59
34743334.00,24,21.00,60.00,19.00,6.01,5.47,37.70,0.00,3.90,86.20,397.00,16.80,,21692,52.46,-2.53
34743298.00,3,20.00,49.00,32.00,6.68,6.15,17.10,1.00,1.60,32.00,255.10,10.70,,21281,52.14,-2.44
34743154.00,11,20.00,67.00,13.00,7.72,7.35,35.80,425.00,3.50,73.30,596.20,25.90,,21222,50.87,-2.09
34742890.00,29,34.00,65.00,1.00,6.03,5.63,79.50,0.00,7.70,39.00,124.00,33.80,,11035,48.53,-1.51
34742884.00,17,14.00,41.00,45.00,6.04,5.48,31.60,1.00,2.90,32.70,162.70,10.40,,11021,48.47,-1.50
34742710.00,21,14.00,40.00,46.00,6.53,6.13,13.50,1.00,1.40,65.70,454.60,8.00,,10513,46.93,-1.16
34742674.00,16,18.00,66.00,16.00,6.17,5.43,18.60,0.00,2.00,44.30,130.60,1.00,,10479,46.61,-1.09
34742632.00,20,35.00,60.00,5.00,7.81,7.41,28.80,42.00,3.30,24.60,472.00,33.70,,8836,46.23,-1.01
34742620.00,25,33.00,50.00,16.00,7.62,7.23,35.10,266.00,3.60,27.60,224.40,28.30,,8840,46.13,-0.99
34742584.00,9,19.00,30.00,52.00,6.73,6.40,30.40,0.00,2.60,37.30,201.80,24.20,,8870,45.81,-0.93
34742344.00,6,16.00,53.00,30.00,6.14,5.57,19.50,1.00,2.00,64.60,225.30,8.90,,8626,43.67,-0.52
34742218.00,8,24.00,51.00,24.00,8.23,7.32,18.00,52.00,1.80,16.20,193.80,11.00,,5510,42.54,-0.31
34742170.00,6,18.00,45.00,36.00,8.23,7.54,1.00,322.00,1.00,0.00,92.70,9.90,,5483,42.12,-0.24
34742116.00,16,24.00,60.00,16.00,8.32,7.61,12.10,517.00,1.20,25.40,626.70,13.70,,5462,41.63,-0.16
34742080.00,4,33.00,54.00,13.00,8.02,7.66,10.60,496.00,0.90,11.70,199.20,11.40,,5438,41.31,-0.11
34723608.00,6,13.00,61.00,27.00,4.97,4.63,32.00,1.00,3.00,66.70,119.80,7.10,,21917,54.87,-3.31
34723392.00,5,13.00,18.00,69.00,5.51,5.23,32.40,0.00,2.90,62.00,147.80,9.30,,21672,52.97,-2.71
34723248.00,6,33.00,54.00,13.00,5.23,4.52,39.00,0.00,3.90,0.00,85.10,15.20,,21266,51.69,-2.35
34723198.00,7,30.00,23.00,47.00,6.91,6.47,24.80,2.00,2.50,54.00,279.60,27.30,,21233,51.25,-2.22
34723194.00,3,53.00,42.00,4.00,6.51,5.95,65.20,1.00,5.10,18.20,177.20,61.70,,21232,51.22,-2.22
34723000.00,9,13.00,57.00,30.00,5.84,5.36,16.80,0.00,1.80,21.10,221.00,6.90,,8481,49.50,-1.78
34722816.00,4,32.00,60.00,8.00,6.45,6.09,19.80,2.00,2.00,14.80,306.60,15.00,,11456,47.87,-1.39
34722780.00,14,12.00,49.00,39.00,4.55,3.50,143.90,0.00,5.60,17.00,194.00,7.40,,10777,47.55,-1.32
34722748.00,3,17.00,30.00,53.00,6.12,5.67,18.70,0.00,1.90,63.80,373.10,1.00,,11437,47.26,-1.26
34722690.00,26,38.00,48.00,14.00,8.28,7.45,17.10,189.00,1.70,18.80,228.20,30.80,,10505,46.75,-1.15
34722586.00,9,11.00,11.00,78.00,6.61,6.15,17.10,0.00,1.70,34.90,54.60,11.10,,8868,45.82,-0.96
34722420.00,1,5.00,5.00,89.00,5.66,4.78,34.00,1.00,1.80,18.40,45.60,5.80,,25537,44.35,-0.66
34722348.00,4,19.00,66.00,16.00,6.37,5.82,19.50,0.00,2.00,28.30,62.80,9.70,,25535,43.70,-0.55
34703742.00,9,15.00,25.00,61.00,5.50,5.13,33.40,1.00,2.10,20.70,72.90,8.50,,22037,56.05,-3.74
34703728.00,28,12.00,27.00,61.00,6.02,5.89,92.40,0.00,5.90,129.00,933.60,16.80,,22046,55.92,-3.70
34703724.00,7,27.00,30.00,43.00,5.00,4.71,51.80,1.00,3.80,31.10,73.80,7.20,,22043,55.89,-3.69
34703490.00,3,17.00,27.00,55.00,5.67,5.14,35.90,1.00,3.30,118.70,316.50,10.40,,22445,53.83,-3.00
34703458.00,6,16.00,23.00,62.00,5.59,4.90,26.30,2.00,2.10,30.00,74.70,10.20,,21285,53.54,-2.92
34703422.00,9,21.00,27.00,52.00,5.99,5.46,29.70,0.00,2.80,53.80,182.80,13.30,,21620,53.23,-2.82
34703350.00,10,33.00,44.00,23.00,6.52,6.04,61.30,2.00,5.90,126.70,1043.50,26.70,,21698,52.59,-2.63
34703310.00,4,25.00,64.00,11.00,7.09,6.36,12.40,1.00,1.60,31.40,150.40,13.80,,21178,52.24,-2.53
34702878.00,26,16.00,61.00,23.00,6.26,5.76,18.70,0.00,2.20,104.80,581.90,9.50,,11026,48.41,-1.55
34702666.00,7,20.00,58.00,21.00,6.64,5.99,10.50,0.00,1.00,43.40,156.00,8.90,,10496,46.53,-1.13
34702648.00,4,44.00,52.00,4.00,8.06,7.40,15.60,79.00,2.00,18.80,599.00,27.90,,10493,46.37,-1.10
34702626.00,34,29.00,52.00,19.00,7.48,7.14,47.30,374.00,4.30,59.00,801.40,28.00,,8839,46.18,-1.05
34702446.00,7,3.00,5.00,91.00,5.35,4.20,26.70,0.00,1.70,11.40,28.30,5.50,,10817,44.57,-0.73
34702166.00,6,28.00,55.00,18.00,7.92,7.51,10.50,346.00,1.40,81.50,323.80,9.60,,5480,42.07,-0.28
34702134.00,8,31.00,42.00,27.00,8.08,7.56,18.40,272.00,1.90,23.50,165.30,17.30,,5560,41.79,-0.23
34702098.00,8,4.00,84.00,12.00,7.69,7.54,4.90,349.00,0.70,0.00,0.00,8.80,,5445,41.47,-0.18
34702086.00,11,24.00,57.00,20.00,7.58,7.40,22.80,419.00,1.50,0.00,122.80,9.80,,5444,41.36,-0.16
34683610.00,3,15.00,71.00,14.00,5.05,4.49,32.30,1.00,3.40,54.30,125.20,19.90,,21916,54.88,-3.37
34683550.00,3,17.00,35.00,48.00,4.72,4.38,108.80,1.00,8.30,34.90,169.00,9.50,,22402,54.35,-3.20
34683466.00,6,6.00,12.00,82.00,5.82,5.37,147.50,0.00,6.80,87.40,309.00,43.20,,21320,53.61,-2.97
34683322.00,3,26.00,61.00,13.00,6.33,5.20,20.20,3.00,2.30,0.00,173.50,15.00,,21181,52.34,-2.59
34683232.00,5,51.00,43.00,7.00,5.78,5.23,56.30,1.00,5.40,20.10,199.50,29.00,,21245,51.55,-2.36
34683196.00,12,47.00,40.00,14.00,5.09,4.43,58.10,0.00,5.40,15.80,196.90,20.50,,21231,51.23,-2.28
34683178.00,34,37.00,54.00,9.00,6.03,5.56,60.70,0.00,5.50,32.80,247.00,23.40,,21217,51.07,-2.24
34682866.00,15,17.00,36.00,47.00,5.45,4.57,34.90,0.00,2.50,108.60,60.00,8.30,,11037,48.31,-1.55
34682848.00,16,19.00,62.00,19.00,5.50,5.14,19.30,0.00,2.20,24.50,249.00,5.60,,11025,48.15,-1.51
34682710.00,25,19.00,54.00,27.00,5.87,5.35,17.50,0.00,1.70,48.30,168.70,7.40,,10514,46.92,-1.24
34682668.00,6,28.00,51.00,21.00,6.60,5.97,18.30,0.00,2.00,62.30,335.80,14.30,,10480,46.55,-1.16
34682574.00,15,52.00,42.00,6.00,6.92,6.74,28.40,1.00,2.80,20.00,1713.40,22.10,,8860,45.71,-0.98
34682560.00,27,31.00,35.00,34.00,7.53,7.32,17.90,273.00,2.10,14.00,418.90,23.80,,8859,45.59,-0.96
34682394.00,0,2.00,4.00,93.00,4.91,4.22,17.90,0.00,1.10,0.00,46.70,2.90,,10856,44.11,-0.67
34682340.00,5,19.00,67.00,15.00,5.66,4.64,28.80,0.00,1.80,55.30,175.70,5.30,,8625,43.63,-0.58
34682160.00,3,28.00,58.00,14.00,8.07,7.39,14.40,205.00,1.80,47.80,482.30,14.80,,5479,42.02,-0.30
34682152.00,2,18.00,44.00,38.00,7.78,7.36,16.90,226.00,1.70,46.60,297.60,9.20,,5477,41.95,-0.29
34682106.00,6,12.00,81.00,6.00,7.57,7.35,10.90,330.00,1.20,27.90,205.00,7.50,,5533,41.54,-0.22
34681954.00,20,26.00,26.00,48.00,8.37,7.51,7.70,136.00,0.90,25.70,369.60,14.30,,5318,40.17,0.00
34663638.00,22,18.00,39.00,43.00,5.42,4.79,39.70,0.00,3.50,28.30,204.90,6.00,,21936,55.12,-3.49
34663570.00,0,0.00,0.00,0.00,5.38,4.24,359.50,0.00,16.30,0.00,594.80,44.30,,22419,54.53,-3.28
34663408.00,13,36.00,33.00,31.00,6.08,5.76,55.00,2.00,4.30,56.20,875.50,20.10,,21665,53.10,-2.84
34663372.00,9,13.00,23.00,64.00,7.08,6.15,14.80,2.00,1.40,71.80,92.60,9.00,,21699,52.78,-2.75
34663314.00,4,19.00,57.00,24.00,7.09,6.30,12.60,2.00,1.50,76.50,219.60,15.30,,21177,52.27,-2.60
34663290.00,1,29.00,57.00,14.00,6.58,6.23,27.00,2.00,2.00,21.70,137.70,17.80,,21278,52.05,-2.53
34663282.00,5,17.00,68.00,15.00,7.61,6.74,13.90,6.00,1.60,55.70,153.10,17.00,,21279,51.98,-2.52
34663272.00,8,15.00,24.00,62.00,6.20,5.46,14.90,1.00,1.60,0.00,64.60,9.30,,21270,51.90,-2.49
34663228.00,46,42.00,42.00,16.00,7.57,7.16,50.90,50.00,5.10,43.80,427.90,36.40,many stones,21246,51.51,-2.38
34663188.00,5,10.00,15.00,74.00,5.10,4.81,28.90,1.00,3.00,47.10,60.30,10.00,,21219,51.15,-2.29
34663182.00,21,37.00,52.00,11.00,7.69,7.24,23.30,260.00,2.60,46.50,293.90,31.20,,21218,51.10,-2.27
34662894.00,37,11.00,31.00,58.00,5.24,4.73,26.90,0.00,2.30,28.00,91.90,5.80,,11034,48.55,-1.63
34662858.00,21,37.00,46.00,17.00,4.96,4.68,42.50,0.00,3.90,54.00,188.40,10.00,,11019,48.23,-1.56
34662840.00,33,21.00,60.00,18.00,6.45,5.90,25.50,0.00,2.80,59.80,234.00,9.80,,11038,48.07,-1.52
34662678.00,20,15.00,55.00,30.00,7.17,6.55,15.90,2.00,1.60,36.70,297.10,6.30,,10502,46.63,-1.20
34662634.00,10,40.00,54.00,7.00,7.94,7.42,18.80,496.00,2.00,31.10,306.20,20.60,,8837,46.24,-1.12
34662354.00,3,13.00,36.00,51.00,5.34,4.51,13.80,0.00,1.40,17.50,39.40,4.50,,25534,43.75,-0.63
34662306.00,11,22.00,44.00,34.00,5.11,4.73,15.20,0.00,1.90,22.20,132.20,3.30,,9915,43.32,-0.55
34662184.00,14,19.00,41.00,40.00,8.15,7.46,13.40,508.00,1.20,35.70,101.60,12.80,,5494,42.23,-0.36
34662148.00,9,18.00,35.00,47.00,7.80,7.35,9.40,225.00,1.40,0.00,91.80,8.60,,5476,41.91,-0.30
34662130.00,34,24.00,38.00,38.00,7.83,7.24,34.80,478.00,2.70,48.10,286.70,17.70,,5559,41.75,-0.28
